job_id,user,job_name,tags,status,duration,submitted,sequence_id,cpu,ram,gpu
job_0345,jrusso,Model Evaluation,"ml,pipeline,evaluation,benchmarking",running,240,2024-03-16,seq_161,2,64,4
job_0371,gateschristopher,Data Preprocessing,"testing,data,indexing,preprocessing",failed,240,2024-03-16,seq_125,16,32,4
job_0389,clong,Security Scan,"testing,security,scan",completed,60,2024-03-16,seq_079,4,32,0
job_0681,gateschristopher,Model Evaluation,"ml,streaming,evaluation,cloud",completed,240,2024-03-16,seq_082,2,32,4
job_0885,cbell,Log Analysis,"logs,compression,monitoring",completed,30,2024-03-16,seq_119,4,16,2
job_0636,clong,Security Scan,"deployment,scan,testing,nlp,security",completed,120,2024-03-16,seq_035,2,32,4
job_0143,clong,Log Analysis,"pipeline,logs,benchmarking,monitoring",completed,180,2024-03-16,seq_137,4,64,2
job_0324,lreid,Model Evaluation,"ml,evaluation,deployment,geospatial",failed,240,2024-03-16,seq_044,16,16,0
job_0793,burkeraymond,Data Preprocessing,"pipeline,data,preprocessing",completed,30,2024-03-16,seq_033,4,32,1
job_0961,cameronstephen,Database Backup,"forecasting,indexing,backup,database",failed,60,2024-03-16,seq_118,2,32,2
job_0897,gmitchell,Report Generation,"report,compression,deployment,visualization,api",failed,120,2024-03-16,seq_098,8,16,0
job_0100,wongkenneth,Security Scan,"security,image,scan",completed,120,2024-03-16,seq_076,16,32,1
job_0318,michaelpatterson,Model Evaluation,"ml,evaluation,encryption,llm",running,120,2024-03-16,seq_111,4,64,2
job_0457,morganlinda,Security Scan,"nlp,security,scan,indexing",failed,240,2024-03-16,seq_073,2,16,1
job_0354,hannahfoster,Log Analysis,"logs,monitoring,compression,encryption,pipeline",completed,120,2024-03-16,seq_135,4,32,2
job_0607,burkeraymond,Report Generation,"forecasting,encryption,report,visualization",completed,180,2024-03-16,seq_101,16,16,4
job_0444,ian60,Video Rendering,"rendering,indexing,gpu,video",completed,120,2024-03-16,seq_020,4,16,1
job_0115,parsonsmackenzie,Report Generation,"report,forecasting,encryption,streaming,visualization",running,240,2024-03-16,seq_141,16,64,2
